"","lneconaid","l.physint","l.polity2","l.lneconaid","l.lnrgdp","l.lnpop","colony","recep","donor"
"444",5.0485954284668,8,-6,6.76208829879761,7.56014823913574,9.27171802520752,0,"Yugoslavia (Serbia)","Austria"
"445",0,3,1,5.86428070068359,6.72789859771729,9.16845226287842,0,"Zambia","Austria"
"446",4.9513578414917,2,-3,3.71912026405334,8.07700347900391,9.39448738098145,0,"Zimbabwe (Rhodesia)","Austria"
"447",0,8,-7,0,6.78055810928345,10.1250591278076,0,"Afghanistan","Belgium"
"449",0.68635356426239,3,5,0,8.08874607086182,8.1482982635498,0,"Albania","Belgium"
"450",3.07850432395935,8,-3,5.18518257141113,8.63241672515869,10.3302717208862,0,"Algeria","Belgium"
"453",0.733445823192596,6,-3,3.10828375816345,7.54266405105591,9.2034273147583,0,"Angola","Belgium"
"456",1.71069014072418,4,8,0.770682036876678,9.35757732391357,10.5206661224365,0,"Argentina","Belgium"
"457",0,2,5,0,8.06196308135986,8.117995262146,0,"Armenia","Belgium"
"460",0,1,10,0,10.1524295806885,9.84406089782715,0,"Australia","Belgium"
"461",0,1,10,0,10.1701173782349,8.99841403961182,0,"Austria","Belgium"
"462",0,3,-7,0,8.05531311035156,8.95275115966797,0,"Azerbaijan","Belgium"
"464",0,3,-9,0,9.80116176605225,6.43395233154297,0,"Bahrain","Belgium"
"465",1.28134989738464,4,6,1.12722063064575,7.49559736251831,11.7593421936035,0,"Bangladesh","Belgium"
"467",0,3,-7,0,9.13955307006836,9.24786472320557,0,"Belarus (Byelorussia)","Belgium"
"468",0,1,10,0,10.0771589279175,9.2373514175415,0,"Belgium","Belgium"
"470",5.53633689880371,0,6,5.52188634872437,7.10825252532959,8.73715686798096,0,"Benin","Belgium"
"472",0,3,-8,0,6.70122289657593,7.58153629302979,0,"Bhutan","Belgium"
"474",5.58034706115723,1,9,6.95459365844727,7.97766304016113,8.9874382019043,0,"Bolivia","Belgium"
"476",1.15435206890106,1,9,0,8.75113868713379,7.35820007324219,0,"Botswana","Belgium"
"477",3.0078010559082,4,8,2.33570694923401,8.85618114471436,12.0627431869507,0,"Brazil","Belgium"
"479",0,3,8,0,8.81994915008545,8.9737606048584,0,"Bulgaria","Belgium"
"480",5.8132438659668,2,-4,5.76402378082275,6.81341171264648,9.38339996337891,0,"Burkina Faso (Upper Volta)","Belgium"
"481",4.22904634475708,7,-1,5.6359748840332,6.71372127532959,8.6311092376709,1,"Burundi","Belgium"
"482",3.38633131980896,5,2,3.65245509147644,7.78129291534424,9.58019542694092,0,"Cambodia (Kampuchea)","Belgium"
"483",5.50510549545288,6,-4,5.7375283241272,6.16724395751953,10.3403549194336,0,"Cameroon","Belgium"
"484",0,0,10,0,10.1530771255493,10.3222408294678,0,"Canada","Belgium"
"487",1.37016689777374,3,5,3.43148398399353,6.83012866973877,8.14394187927246,0,"Central African Republic","Belgium"
"488",2.33024501800537,5,-2,0,6.78153419494629,9.00508689880371,0,"Chad","Belgium"
"489",3.59408736228943,4,8,3.84678411483765,9.3181324005127,9.6140832901001,0,"Chile","Belgium"
"490",0.702137231826782,6,-7,0.457420468330383,8.21372318267822,14.040864944458,0,"China","Belgium"
"491",1.55154120922089,7,7,1.63234770298004,8.70695018768311,10.5717296600342,0,"Colombia","Belgium"
"493",0,8,-6,1.75603449344635,7.32119512557983,7.92201471328735,0,"Congo","Belgium"
"496",4.56882619857788,1,10,4.64344501495361,9.02689075469971,8.20174789428711,0,"Costa Rica","Belgium"
"497",6.63728857040405,5,-1,5.0862193107605,7.68453121185303,9.64697742462158,0,"Cote D'Ivoire","Belgium"
"498",1.38420808315277,1,1,0,9.06056213378906,8.41877937316895,0,"Croatia","Belgium"
"499",4.51122188568115,4,-7,4.00954437255859,8.60795497894287,9.31314468383789,0,"Cuba","Belgium"
"500",0,1,10,0,9.89546680450439,6.62498092651367,0,"Cyprus","Belgium"
"501",0,0,10,0,9.48868846893311,9.23805713653564,0,"Czech Republic","Belgium"
"502",0,0,10,0,10.2000150680542,8.57885456085205,0,"Denmark","Belgium"
"505",3.08495998382568,4,8,3.49733734130859,8.72762775421143,9.0155668258667,0,"Dominican Republic","Belgium"
"507",5.59466743469238,5,9,5.73027372360229,8.37573051452637,9.4458703994751,0,"Ecuador","Belgium"
"508",0.0505528375506401,5,-6,0.0593869350850582,8.39500713348389,11.1428279876709,0,"Egypt","Belgium"
"509",4.09546613693237,3,7,4.09202337265015,8.45717144012451,8.70090675354004,0,"El Salvador","Belgium"
"511",3.38375639915466,4,-6,2.65275025367737,6.33687877655029,8.343825340271,0,"Eritrea","Belgium"
"512",0,1,6,0,9.23757648468018,7.27238464355469,0,"Estonia","Belgium"
"513",4.42266225814819,5,1,3.61846494674683,6.58408689498901,11.0234956741333,0,"Ethiopia","Belgium"
"516",0,1,6,0,8.45048046112061,6.71030378341675,0,"Fiji","Belgium"
"517",0,0,10,0,9.97977256774902,8.54942798614502,0,"Finland","Belgium"
"518",0,2,9,0,10.0902223587036,10.9863300323486,0,"France","Belgium"
"520",0,2,-4,3.51440572738647,9.31616592407227,7.08264923095703,0,"Gabon","Belgium"
"521",0,2,-5,0,6.83022594451904,7.18813323974609,0,"Gambia","Belgium"
"522",0,6,5,0,8.21845054626465,8.5281810760498,0,"Georgia","Belgium"
"523",0,2,10,0,10.0989198684692,11.31773853302,0,"German Federal Republic","Belgium"
"524",2.53777074813843,2,2,3.04268622398376,7.10780191421509,9.86053943634033,0,"Ghana","Belgium"
"526",0,1,10,0,9.50950050354004,9.29908466339111,0,"Greece","Belgium"
"528",4.15289878845215,4,8,4.43588066101074,8.24909687042236,9.43086814880371,0,"Guatemala","Belgium"
"529",4.17965793609619,6,-1,4.61384296417236,7.84513425827026,9.03998851776123,0,"Guinea","Belgium"
"530",6.19946384429932,5,3,4.64586973190308,6.30133628845215,7.1304988861084,0,"Guinea-Bissau","Belgium"
"531",0,1,6,0,8.18595504760742,6.54990816116333,0,"Guyana","Belgium"
"532",3.97649502754211,6,2,4.46212959289551,7.56693696975708,8.86306095123291,0,"Haiti","Belgium"
"533",3.61573696136475,5,7,3.89234042167664,7.67970418930054,8.70683002471924,0,"Honduras","Belgium"
"535",0,1,10,0,9.28928852081299,9.23505210876465,0,"Hungary","Belgium"
"537",0.439574301242828,8,9,0.371515810489655,7.86056327819824,13.8022117614746,0,"India","Belgium"
"538",5.7484564781189,8,6,1.25083422660828,8.18751335144043,12.302939414978,0,"Indonesia","Belgium"
"539",0,8,3,0,8.66838645935059,11.0858249664307,0,"Iran (Persia)","Belgium"
"540",0,8,-9,0,7.87954521179199,10.0002212524414,0,"Iraq","Belgium"
"541",0,1,10,0,10.0514764785767,8.22930812835693,0,"Ireland","Belgium"
"542",0,5,10,0,9.95032405853271,8.65568828582764,0,"Israel","Belgium"
"543",0,3,10,0,9.99273490905762,10.9619140625,0,"Italy/Sardinia","Belgium"
"544",3.11486101150513,2,9,2.42539429664612,8.42088890075684,7.87834119796753,0,"Jamaica","Belgium"
"545",0,1,10,0,10.0633172988892,11.7500219345093,0,"Japan","Belgium"
"546",3.2841203212738,4,-2,4.98957538604736,8.26646518707275,8.48525428771973,0,"Jordan","Belgium"
"547",0,3,-4,0,8.71506500244141,9.72607803344727,0,"Kazakhstan","Belgium"
"548",4.44779920578003,7,-2,4.68336915969849,7.13332796096802,10.3026266098022,0,"Kenya","Belgium"
"550",0.28184762597084,8,-9,0.325497478246689,7.16394662857056,9.99738788604736,0,"Korea, People's Republic of","Belgium"
"551",0,3,8,0,9.24967861175537,10.6751689910889,0,"Korea, Republic of","Belgium"
"553",0,3,-7,0,10.1402721405029,7.55236864089966,0,"Kuwait","Belgium"
"554",0,2,-3,0,8.09208679199219,8.43939590454102,0,"Kyrgyz Republic","Belgium"
"555",3.85015416145325,3,-7,3.80529284477234,7.15205717086792,8.587082862854,0,"Laos","Belgium"
"556",0,1,8,0,9.0384578704834,7.7937970161438,0,"Latvia","Belgium"
"558",1.04924833774567,0,2,0,7.50873804092407,7.51725435256958,0,"Lesotho","Belgium"
"559",0,7,0,0,6.01332378387451,7.99774360656738,0,"Liberia","Belgium"
"560",0,5,-7,0,9.24327659606934,8.51587390899658,0,"Libya","Belgium"
"562",0,1,10,0,9.06805038452148,8.19734573364258,0,"Lithuania","Belgium"
"564",0,2,6,0,8.53861236572266,7.61700201034546,0,"Macedonia (Former Yugoslav Republic of)","Belgium"
"565",5.22740364074707,1,7,4.85678386688232,6.69820642471313,9.61880207061768,0,"Madagascar (Malagasy)","Belgium"
"566",1.17156755924225,3,6,1.52246797084808,6.72395277023315,9.26987361907959,0,"Malawi","Belgium"
"567",0.0309656299650669,3,3,0.596810579299927,9.29201507568359,9.96901607513428,0,"Malaysia","Belgium"
"569",6.13020467758179,1,6,5.8983416557312,7.02048540115356,9.2457447052002,0,"Mali","Belgium"
"572",3.82955765724182,3,-6,3.95082640647888,7.30419969558716,7.85961389541626,0,"Mauritania","Belgium"
"573",6.27436685562134,3,10,0,9.55147266387939,7.06418609619141,0,"Mauritius","Belgium"
"574",1.40644145011902,5,6,0.951935648918152,8.94907665252686,11.4990978240967,0,"Mexico","Belgium"
"577",0,2,7,0,7.68573045730591,8.39661502838135,0,"Moldova","Belgium"
"579",0,1,10,0,7.31687355041504,7.84994745254517,0,"Mongolia","Belgium"
"581",4.24165678024292,4,-6,4.86392641067505,8.22915363311768,10.2954216003418,0,"Morocco","Belgium"
"582",3.40060305595398,5,6,3.23564100265503,6.95509672164917,9.75990200042725,0,"Mozambique","Belgium"
"583",0,7,-7,0,6.77587985992432,10.6166820526123,0,"Myanmar (Burma)","Belgium"
"586",4.60214138031006,5,6,3.90732908248901,8.50034236907959,7.4884672164917,0,"Namibia","Belgium"
"588",0.347959458827972,6,6,4.55183362960815,7.23100471496582,10.0911026000977,0,"Nepal","Belgium"
"589",0,0,10,0,10.146728515625,9.6685848236084,0,"Netherlands","Belgium"
"591",0,0,10,0,9.91214942932129,8.23863220214844,0,"New Zealand","Belgium"
"592",4.11943197250366,3,8,3.83496880531311,8.08697605133057,8.45660018920898,0,"Nicaragua","Belgium"
"593",5.3143515586853,2,5,5.10448694229126,6.78414011001587,9.19911956787109,0,"Niger","Belgium"
"594",0,6,4,0.0450387224555016,6.96198749542236,11.6985511779785,0,"Nigeria","Belgium"
"597",0,0,10,0,10.3845338821411,8.406174659729,0,"Norway","Belgium"
"599",0,1,-9,0,9.67177772521973,7.80273246765137,0,"Oman","Belgium"
"600",4.47944784164429,6,-6,0.161650866270065,7.81822109222412,11.8385972976685,0,"Pakistan","Belgium"
"603",0,2,9,0,8.96486854553223,7.9344277381897,0,"Panama","Belgium"
"604",0.412141919136047,3,10,0,8.47391986846924,8.47767639160156,0,"Papua New Guinea","Belgium"
"605",0.426368206739426,3,7,1.14307630062103,8.52894592285156,8.60147190093994,0,"Paraguay","Belgium"
"606",3.75088143348694,6,1,4.29827070236206,8.33137702941895,10.1862163543701,0,"Peru","Belgium"
"607",4.02717399597168,6,8,4.30404901504517,8.14855575561523,11.2661800384521,0,"Philippines","Belgium"
"608",0,0,9,0,9.02457237243652,10.5625534057617,0,"Poland","Belgium"
"609",0,1,10,0,9.73076725006104,9.22786808013916,0,"Portugal","Belgium"
"611",0,2,8,0,8.54644680023193,10.0204048156738,0,"Rumania","Belgium"
"612",5.07463264465332,5,4,0,9.05150604248047,11.8948879241943,0,"Russia (Soviet Union)","Belgium"
"613",5.72047758102417,5,-6,6.81210994720459,6.88243770599365,8.8943452835083,1,"Rwanda","Belgium"
"625",5.4271821975708,6,-1,5.66265106201172,7.30812740325928,9.16187858581543,0,"Senegal","Belgium"
"628",0,2,-2,0,10.2215051651001,8.29609775543213,0,"Singapore","Belgium"
"629",0,1,9,0,9.16377067565918,8.5936222076416,0,"Slovakia","Belgium"
"630",2.38296127319336,0,10,0,9.77340126037598,7.5624213218689,0,"Slovenia","Belgium"
"633",2.08704304695129,4,9,2.92049145698547,8.97656154632568,10.6465578079224,0,"South Africa","Belgium"
"634",0,1,10,0,9.83849906921387,10.6073179244995,0,"Spain","Belgium"
"635",1.93520867824554,6,5,2.14759707450867,8.26993846893311,9.8555908203125,0,"Sri Lanka (Ceylon)","Belgium"
"636",0.178457140922546,8,-7,0,6.88830757141113,10.436619758606,0,"Sudan","Belgium"
"638",0,2,-9,0,9.02512550354004,7.00432825088501,0,"Swaziland","Belgium"
"639",0,0,10,0,10.0926370620728,9.08984851837158,0,"Sweden","Belgium"
"640",0,0,10,0,10.2390060424805,8.87338924407959,0,"Switzerland","Belgium"
"641",0,5,-9,0,7.59819889068604,9.67337703704834,0,"Syria","Belgium"
"642",0,1,9,0,9.81204319000244,9.99850082397461,0,"Taiwan","Belgium"
"643",0,6,-1,0,7.27940845489502,8.749680519104,0,"Tajikistan","Belgium"
"644",4.90590047836304,4,-1,6.31938791275024,6.70842599868774,10.4018411636353,0,"Tanzania/Tanganyika","Belgium"
"645",2.50627899169922,2,9,3.01517081260681,8.76137161254883,11.0297718048096,0,"Thailand","Belgium"
"646",2.75412678718567,4,-2,3.71674346923828,6.76690578460693,8.49631690979004,0,"Togo","Belgium"
"648",2.37459707260132,1,10,2.50226068496704,9.40146446228027,7.03079557418823,0,"Trinidad and Tobago","Belgium"
"649",6.0984034538269,2,-3,5.80934429168701,8.82362842559814,9.15679264068604,0,"Tunisia","Belgium"
"650",0.313559174537659,7,7,0,8.60515689849854,11.1146650314331,0,"Turkey/Ottoman Empire","Belgium"
"651",0,3,-9,0,8.79034519195557,8.39704132080078,0,"Turkmenistan","Belgium"
"654",3.38400530815125,5,-4,3.55761623382568,6.9390697479248,10.0369310379028,0,"Uganda","Belgium"
"655",0,2,7,0,8.44607925415039,10.8110542297363,0,"Ukraine","Belgium"
"656",0,0,-8,0,10.2787609100342,7.75401830673218,0,"United Arab Emirates","Belgium"
"657",0,1,10,0,10.0774126052856,10.9762058258057,0,"United Kingdom","Belgium"
"658",0,1,10,0,10.4176139831543,12.5470666885376,0,"United States of America","Belgium"
"659",4.40074825286865,1,10,4.52007055282593,9.30693244934082,8.10431098937988,0,"Uruguay","Belgium"
"660",0,5,-9,0,8.18271541595459,10.1008338928223,0,"Uzbekistan","Belgium"
"662",1.80579197406769,4,7,1.70758450031281,8.88089275360107,10.0502767562866,0,"Venezuela","Belgium"
"663",5.99927282333374,4,-7,4.65675449371338,7.65994453430176,11.2579956054688,0,"Vietnam, Democratic Republic of","Belgium"
"666",0,5,-2,0,6.91997051239014,9.73533630371094,0,"Yemen (Arab Republic of Yemen)","Belgium"
"667",1.61695301532745,8,-6,1.87782335281372,7.56014823913574,9.27171802520752,0,"Yugoslavia (Serbia)","Belgium"
"668",6.40954446792603,3,1,3.77142834663391,6.72789859771729,9.16845226287842,0,"Zambia","Belgium"
"669",4.47932147979736,2,-3,5.20459222793579,8.07700347900391,9.39448738098145,0,"Zimbabwe (Rhodesia)","Belgium"
"670",3.29618954658508,8,-7,3.11686325073242,6.78055810928345,10.1250591278076,0,"Afghanistan","Canada"
"672",5.9532151222229,3,5,6.66897630691528,8.08874607086182,8.1482982635498,0,"Albania","Canada"
"673",4.39981317520142,8,-3,2.6484911441803,8.63241672515869,10.3302717208862,0,"Algeria","Canada"
"676",3.27163600921631,6,-3,1.47652328014374,7.54266405105591,9.2034273147583,0,"Angola","Canada"
"679",3.51798439025879,4,8,2.71528601646423,9.35757732391357,10.5206661224365,0,"Argentina","Canada"
"680",4.85866498947144,2,5,2.17780733108521,8.06196308135986,8.117995262146,0,"Armenia","Canada"
"683",0,1,10,0,10.1524295806885,9.84406089782715,0,"Australia","Canada"
"684",0,1,10,0,10.1701173782349,8.99841403961182,0,"Austria","Canada"
"685",3.81570029258728,3,-7,4.64806318283081,8.05531311035156,8.95275115966797,0,"Azerbaijan","Canada"
"687",0,3,-9,0,9.80116176605225,6.43395233154297,0,"Bahrain","Canada"
"688",3.92887592315674,4,6,3.02360153198242,7.49559736251831,11.7593421936035,0,"Bangladesh","Canada"
"690",0,3,-7,0,9.13955307006836,9.24786472320557,0,"Belarus (Byelorussia)","Canada"
"691",0,1,10,0,10.0771589279175,9.2373514175415,0,"Belgium","Canada"
"693",5.48119926452637,0,6,5.04935312271118,7.10825252532959,8.73715686798096,0,"Benin","Canada"
"695",4.53630590438843,3,-8,3.65067934989929,6.70122289657593,7.58153629302979,0,"Bhutan","Canada"
"697",6.67404222488403,1,9,5.57714462280273,7.97766304016113,8.9874382019043,0,"Bolivia","Canada"
"699",4.5050311088562,1,9,3.55159091949463,8.75113868713379,7.35820007324219,0,"Botswana","Canada"
"700",1.97841107845306,4,8,1.74075365066528,8.85618114471436,12.0627431869507,0,"Brazil","Canada"
"702",0,3,8,0,8.81994915008545,8.9737606048584,0,"Bulgaria","Canada"
"703",5.2027416229248,2,-4,4.30179595947266,6.81341171264648,9.38339996337891,0,"Burkina Faso (Upper Volta)","Canada"
"704",0.810047924518585,7,-1,3.76609182357788,6.71372127532959,8.6311092376709,0,"Burundi","Canada"
"705",5.02080869674683,5,2,3.48156476020813,7.78129291534424,9.58019542694092,0,"Cambodia (Kampuchea)","Canada"
"706",4.12023639678955,6,-4,6.21445274353027,6.16724395751953,10.3403549194336,0,"Cameroon","Canada"
"707",0,0,10,0,10.1530771255493,10.3222408294678,0,"Canada","Canada"
"710",3.67531490325928,3,5,3.69162702560425,6.83012866973877,8.14394187927246,0,"Central African Republic","Canada"
"711",3.39428853988647,5,-2,3.47842979431152,6.78153419494629,9.00508689880371,0,"Chad","Canada"
"712",4.84001159667969,4,8,3.40463185310364,9.3181324005127,9.6140832901001,0,"Chile","Canada"
"713",3.11810874938965,6,-7,2.11668515205383,8.21372318267822,14.040864944458,0,"China","Canada"
"714",3.83936810493469,7,7,4.16439628601074,8.70695018768311,10.5717296600342,0,"Colombia","Canada"
"716",4.56292390823364,8,-6,5.13127326965332,7.32119512557983,7.92201471328735,0,"Congo","Canada"
"719",8.27969837188721,1,10,6.42059993743896,9.02689075469971,8.20174789428711,0,"Costa Rica","Canada"
"720",5.34350299835205,5,-1,7.13085508346558,7.68453121185303,9.64697742462158,0,"Cote D'Ivoire","Canada"
"721",3.30703258514404,1,1,2.49666285514832,9.06056213378906,8.41877937316895,0,"Croatia","Canada"
"722",4.88487005233765,4,-7,4.6010684967041,8.60795497894287,9.31314468383789,0,"Cuba","Canada"
"723",4.60917711257935,1,10,3.75967216491699,9.89546680450439,6.62498092651367,0,"Cyprus","Canada"
"724",3.54890251159668,0,10,0,9.48868846893311,9.23805713653564,0,"Czech Republic","Canada"
"725",0,0,10,0,10.2000150680542,8.57885456085205,0,"Denmark","Canada"
"728",4.70094537734985,4,8,5.00804281234741,8.72762775421143,9.0155668258667,0,"Dominican Republic","Canada"
"730",4.08976364135742,5,9,3.10089802742004,8.37573051452637,9.4458703994751,0,"Ecuador","Canada"
"731",4.6820707321167,5,-6,3.35061264038086,8.39500713348389,11.1428279876709,0,"Egypt","Canada"
"732",6.86141204833984,3,7,4.42400503158569,8.45717144012451,8.70090675354004,0,"El Salvador","Canada"
"734",2.06725025177002,4,-6,2.10986375808716,6.33687877655029,8.343825340271,0,"Eritrea","Canada"
"735",0,1,6,0,9.23757648468018,7.27238464355469,0,"Estonia","Canada"
"736",2.417884349823,5,1,1.78047978878021,6.58408689498901,11.0234956741333,0,"Ethiopia","Canada"
"739",0,1,6,0,8.45048046112061,6.71030378341675,0,"Fiji","Canada"
"740",0,0,10,0,9.97977256774902,8.54942798614502,0,"Finland","Canada"
"741",0,2,9,0,10.0902223587036,10.9863300323486,0,"France","Canada"
"743",6.50052452087402,2,-4,6.18834209442139,9.31616592407227,7.08264923095703,0,"Gabon","Canada"
"744",5.58218765258789,2,-5,4.57842540740967,6.83022594451904,7.18813323974609,0,"Gambia","Canada"
"745",5.14458703994751,6,5,0,8.21845054626465,8.5281810760498,0,"Georgia","Canada"
"746",0,2,10,0,10.0989198684692,11.31773853302,0,"German Federal Republic","Canada"
"747",5.26039886474609,2,2,4.8756046295166,7.10780191421509,9.86053943634033,0,"Ghana","Canada"
"749",0,1,10,0,9.50950050354004,9.29908466339111,0,"Greece","Canada"
"751",4.38873052597046,4,8,4.99900722503662,8.24909687042236,9.43086814880371,0,"Guatemala","Canada"
"752",6.21302175521851,6,-1,4.32180690765381,7.84513425827026,9.03998851776123,0,"Guinea","Canada"
"753",5.82051467895508,5,3,4.29427814483643,6.30133628845215,7.1304988861084,0,"Guinea-Bissau","Canada"
"754",7.63895845413208,1,6,4.80627202987671,8.18595504760742,6.54990816116333,0,"Guyana","Canada"
"755",6.42259407043457,6,2,4.41176080703735,7.56693696975708,8.86306095123291,0,"Haiti","Canada"
"756",5.83495759963989,5,7,7.7792706489563,7.67970418930054,8.70683002471924,0,"Honduras","Canada"
"758",0,1,10,2.41993927955627,9.28928852081299,9.23505210876465,0,"Hungary","Canada"
"760",1.38364243507385,8,9,3.70494413375854,7.86056327819824,13.8022117614746,0,"India","Canada"
"761",3.38690638542175,8,6,2.33357834815979,8.18751335144043,12.302939414978,0,"Indonesia","Canada"
"762",0,8,3,0,8.66838645935059,11.0858249664307,0,"Iran (Persia)","Canada"
"763",0,8,-9,0,7.87954521179199,10.0002212524414,0,"Iraq","Canada"
"764",0,1,10,0,10.0514764785767,8.22930812835693,0,"Ireland","Canada"
"765",0,5,10,1.71326518058777,9.95032405853271,8.65568828582764,0,"Israel","Canada"
"766",0,3,10,0,9.99273490905762,10.9619140625,0,"Italy/Sardinia","Canada"
